reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,clean_content,sentiment
2b656fb0-36ca-4508-af81-ec28597e73cd,Kon Ru,https://play-lh.googleusercontent.com/a/ACg8ocIKVoJ81nAHdsKsZlmrtB9iq7z87xzcGWMCJC6oeW0CDNJzhH86=mo,semua aset koin saya tiba-tiba hilang gimana caranya untuk balikin lagi,1,0,1.3.2,2025-07-20 17:57:19,"Hai!
Maaf atas kendala yang kamu alami di aplikasi Floq. Boleh info lebih detail soal masalahnya? Kami siap bantu lewat fitur Live Chat di aplikasi💬

Kalau masalahnya sudah teratasi, kami akan sangat senang jika kamu bersedia mengupdate review-nya 🌟
Terima kasih atas feedback-nya! 💛",2025-07-21 14:02:39,1.3.2,semua aset koin saya tiba tiba hilang gimana caranya untuk balikin lagi,negatif
702531f2-e2dc-4162-998b-9dfa8519e6c6,Rizki Pdy,https://play-lh.googleusercontent.com/a/ACg8ocIFPyf40Cbet_cbQsKq_rVPIoVtKi6KRCPMU1GX4wjpVhZ9wA=mo,tambahkan deposit lewat e wallet,3,0,,2025-07-20 17:20:47,"Hai! 👋

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir 🙌
Stay tuned dan terus support Floq, ya! 🚀

Kalau masalahnya sudah teratasi, kami akan sangat senang jika kamu bersedia mengupdate review-nya 🌟
Terima kasih atas feedback-nya! 💛",2025-07-21 13:59:04,,tambahkan deposit lewat e wallet,netral
329ef12d-2015-4e6d-a4f7-0d7fee5f5164,MS CHANEL 1923,https://play-lh.googleusercontent.com/a-/ALV-UjXRt_4w6GzyCPbMEPi78mxdw0CKCEyktvno6dU3oiTVjegiko8f,"bagus, cuma btuh upgrade lagi",5,0,1.3.0,2025-07-20 16:44:53,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq 💛

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir 🙌
Stay tuned dan terus support Floq, ya! 🚀",2025-07-21 13:55:11,1.3.0,bagus cuma btuh upgrade lagi,positif
84683bdd-f81d-49bc-8720-ced46bcab857,Aqsoni Aga,https://play-lh.googleusercontent.com/a-/ALV-UjUQXrhe-RG21KEbEu-PJnzLSZEwrZRdRDN1PWotdp3P48wDgRBJWA,Bro Tim sudah taruh uangnya yang di Indodax ke floq. Pasti dan percaya ini aplikasi perkembangannya pesat melaju. Indonesia sudah punya yang ikuti tren jaman.,5,0,,2025-07-20 14:38:44,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💛💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ 😋✨",2025-07-21 13:42:41,,bro tim sudah taruh uangnya yang di indodax ke floq pasti dan percaya ini aplikasi perkembangannya pesat melaju indonesia sudah punya yang ikuti tren jaman,positif
8cc2af4f-e775-44be-879e-3d0a087f37f0,aya fazia,https://play-lh.googleusercontent.com/a/ACg8ocJVqceohf-JBg9Oz_t5DjDgVnzaaYng4OutfNqfmQwv-ejlsA=mo,"verifikasinya gagal terus, say id blur. padahal terbaca jelas. adakah solusi",3,0,1.3.0,2025-07-20 12:51:39,"Hai!
Maaf banget ya atas kendala yang kamu alami saat proses verifikasi 😥

Biar bisa kami bantu lebih lanjut, kamu bisa langsung hubungi tim support melalui fitur Live Chat di aplikasi Floq.💛

Terima kasih sudah sabar — kita akan pastikan prosesnya berjalan lancar secepat mungkin! 🚀✨",2025-07-21 14:24:32,1.3.0,verifikasinya gagal terus say id blur padahal terbaca jelas adakah solusi,netral
00646e6b-a12d-4ce1-acc5-2a644e52a854,Keki Erik Pramana,https://play-lh.googleusercontent.com/a-/ALV-UjXT8i9G5bi1ov_LTq4eeWIN2kFVmsjZsZ_L_D7iRXq82yKRbVeK,Mohon di tambah kaspa dan vechain biar market lengkap,5,0,1.3.0,2025-07-20 12:32:01,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💛💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ 😋✨",2025-07-21 13:42:43,1.3.0,mohon di tambah kaspa dan vechain biar market lengkap,positif
fe05b635-a641-428a-a7b2-515345abee41,Akun Gabut,https://play-lh.googleusercontent.com/a/ACg8ocLntMjaSqEA_pIhuWjlx1uwew590PRPZgxokjAklogRmvenLg=mo,aplikasi bagus buat investasi jangka panjang tapi tambahin ewallet buat para pelajar,5,0,1.3.0,2025-07-20 12:07:52,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq 💛

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir 🙌
Stay tuned dan terus support Floq, ya! 🚀",2025-07-21 13:55:11,1.3.0,aplikasi bagus buat investasi jangka panjang tapi tambahin ewallet buat para pelajar,positif
404f341d-3e98-4b4a-a1bf-dc079607e59b,Gunartoatim Gunarto,https://play-lh.googleusercontent.com/a/ACg8ocJZiIv_q6zwUSSEvkahfGQMq39ir8o-nR_yeTvE1ECAYEIavw=mo,Susah Sekali Mau Verivikasi Padahal Gambar Sudah Jernih Dan Data Sudah Lengkap Dan Sama,3,0,1.3.2,2025-07-20 11:46:27,"Hai!
Maaf banget ya atas kendala yang kamu alami saat proses verifikasi 😥

Biar bisa kami bantu lebih lanjut, kamu bisa langsung hubungi tim support melalui fitur Live Chat di aplikasi Floq.💛

Terima kasih sudah sabar — kita akan pastikan prosesnya berjalan lancar secepat mungkin! 🚀✨",2025-07-21 14:24:32,1.3.2,susah sekali mau verivikasi padahal gambar sudah jernih dan data sudah lengkap dan sama,netral
12e0f73e-f310-4f35-b50d-03d36f8c3223,WisnuIndra Creator,https://play-lh.googleusercontent.com/a-/ALV-UjW1nAG3ASTBq29ddy0jwRJd6Bte7lkGUBrF_LRSyAd45ahuPBDr,"aplikasi scam,coba tanya chat gpg aplikasi buat investasi btc terbaik indodax,pintu dll nah apk ini menurut chat gpt scam karena menganut skema Ponzi,coba aja tanya ke chat gpt atau AI yang lain nya,cari yang pasti"" aja ya cari duit syulit",1,0,1.3.0,2025-07-20 10:28:57,"Hai!
Maaf atas kendala yang kamu alami di aplikasi Floq. Boleh info lebih detail soal masalahnya? Kami siap bantu lewat fitur Live Chat di aplikasi💬

Kalau masalahnya sudah teratasi, kami akan sangat senang jika kamu bersedia mengupdate review-nya 🌟
Terima kasih atas feedback-nya! 💛",2025-07-21 14:02:43,1.3.0,aplikasi scam coba tanya chat gpg aplikasi buat investasi btc terbaik indodax pintu dll nah apk ini menurut chat gpt scam karena menganut skema ponzi coba aja tanya ke chat gpt atau ai yang lain nya cari yang pasti aja ya cari duit syulit,negatif
bffc24b3-4525-4004-b9dd-2cc4ca48eb68,Apriansyah 898,https://play-lh.googleusercontent.com/a-/ALV-UjWxl3AF9bMVkXCuhk5m9xu6D9P0DNKes7geN3tgjClavlfCd90,"tolong ditambahinn jumlah bank yg belum tersedia,contohnya bank bpd kaltim belum adaa.nanti klo udh ditambahin bank nya saya rating bintang 5🙏",3,0,1.3.2,2025-07-20 03:47:35,"Hai! 👋

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir 🙌
Stay tuned dan terus support Floq, ya! 🚀

Kalau masalahnya sudah teratasi, kami akan sangat senang jika kamu bersedia mengupdate review-nya 🌟
Terima kasih atas feedback-nya! 💛",2025-07-21 13:59:07,1.3.2,tolong ditambahinn jumlah bank yg belum tersedia contohnya bank bpd kaltim belum adaa nanti klo udh ditambahin bank nya saya rating bintang 5,netral
5a5da017-8f81-4668-a9cc-327858341114,IMAM ARIF SETIAWAN.,https://play-lh.googleusercontent.com/a-/ALV-UjWgd8BmKE4k_qBVfz_thfzt6lpSVFfjriEaysk0TvRwOSohEyWO,tolong dong coin dan tokennya di perbanyak lagi yerutama bgb dan hype tolong,2,0,1.3.2,2025-07-20 03:19:07,"Hai! 👋

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir 🙌
Stay tuned dan terus support Floq, ya! 🚀

Kalau masalahnya sudah teratasi, kami akan sangat senang jika kamu bersedia mengupdate review-nya 🌟
Terima kasih atas feedback-nya! 💛",2025-07-21 13:59:08,1.3.2,tolong dong coin dan tokennya di perbanyak lagi yerutama bgb dan hype tolong,negatif
70b9cd1a-00d2-4e56-a0c8-8667e3a521f7,Real Kapuk,https://play-lh.googleusercontent.com/a/ACg8ocIdKbcZH9H6QLQAxzetpCPZtwIs0fjbyN1y7wg_wxvwAs4VJQ=mo,koin HYPE (hyperliqut) gak ada di Floq tolong tambah kan,5,0,,2025-07-20 00:33:43,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq 💛

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir 🙌
Stay tuned dan terus support Floq, ya! 🚀",2025-07-21 14:00:34,,koin hype hyperliqut gak ada di floq tolong tambah kan,positif
77e1a588-7ac9-4056-905b-42195c5e88e5,Iwan Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjUHpIbNqFR7FaUNHv7JbJMk1EDqnERe5YDk4VZrqr0AWrIyUJs,apk bagus,5,0,1.3.2,2025-07-19 21:26:16,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💛💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ 😋✨",2025-07-21 13:44:32,1.3.2,apk bagus,positif
6d20a046-7ce7-4cbc-9bd1-1bc18f8bf2fa,Add Mubarok,https://play-lh.googleusercontent.com/a-/ALV-UjURaM_MPBOkeWsehYgpJc9fMj4ux2HpgPl-5WVArdfKj6I9VTw,semoga menjadi hadiah yang bagus untuk bangsa ini,5,0,1.3.0,2025-07-19 19:25:14,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💛💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ 😋✨",2025-07-21 13:44:32,1.3.0,semoga menjadi hadiah yang bagus untuk bangsa ini,positif
62871dde-257f-4032-a001-cd4ea17a13e0,Ahmad abdul Aziz,https://play-lh.googleusercontent.com/a-/ALV-UjVoBvG_7JLvtS6uOWPA49GJWZcKl3DDzwSTv3eh0BN5bUJ7i10,"untuk penggunaan google authentikator tidak berjalan dengan baik,selalu mengalami kegagalan terus dan saldoku tertahan ga bisa diambil.tolong solusinya ...",1,0,1.1.3,2025-07-19 18:33:23,"Hai! 👋

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir 🙌
Stay tuned dan terus support Floq, ya! 🚀

Kalau masalahnya sudah teratasi, kami akan sangat senang jika kamu bersedia mengupdate review-nya 🌟
Terima kasih atas feedback-nya! 💛",2025-07-21 13:59:07,1.1.3,untuk penggunaan google authentikator tidak berjalan dengan baik selalu mengalami kegagalan terus dan saldoku tertahan ga bisa diambil tolong solusinya,negatif
0aec0208-1bb3-4716-82fe-860719ad7e3c,Nurdin Khodirun,https://play-lh.googleusercontent.com/a/ACg8ocIM-PxgORUNlvA7ccJ5tuHE53CN8B-9m8KzhAdXdwWdiKJk1Q=mo,ok,5,0,1.3.0,2025-07-19 17:40:13,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💛💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ 😋✨",2025-07-21 13:44:33,1.3.0,ok,positif
5e9e4ad3-0113-4842-a51f-841ef187f47b,Admin,https://play-lh.googleusercontent.com/a-/ALV-UjWCXZKTNomz0wv1f29EBwl3jGreNTPG15sJT-N2JfSQLkVhas6z,sori saya kasih bintang 1. soalnya tidak ada RAVENCOIN,1,0,1.3.0,2025-07-19 16:39:38,"Hai! 👋

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir 🙌
Stay tuned dan terus support Floq, ya! 🚀

Kalau masalahnya sudah teratasi, kami akan sangat senang jika kamu bersedia mengupdate review-nya 🌟
Terima kasih atas feedback-nya! 💛",2025-07-21 13:59:06,1.3.0,sori saya kasih bintang 1 soalnya tidak ada ravencoin,negatif
2daac0df-8360-4741-9e8a-5669ec50d268,Risman kadir,https://play-lh.googleusercontent.com/a-/ALV-UjVX1G_XtcLMVDo2LyBwbxWgvWudkHIvAs1y5f2ok2WOrz_FBMZ-,"saran saya untuk apk ini . perbaiki tuh harga jual dan beli. pas jual murah banget dari harga pasar sedang pas beli malah mahal naik . kaya rugi gituh jualnya malah turun dari harga pasar dan pas mau beli malah nambah harganya dari harga pasar . dan klw bisa bikin market order, limit order. cmn perbaiki dlu untuk harga beli dan jual .klw bisa di samaan sama harga pasarnya . maap sebelumnya 🙏",3,1,,2025-07-19 16:23:39,"Hai! 👋

Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq 💛
Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir 🙌

Stay tuned dan terus support Floq, ya! 🚀",2025-07-21 14:31:46,,saran saya untuk apk ini perbaiki tuh harga jual dan beli pas jual murah banget dari harga pasar sedang pas beli malah mahal naik kaya rugi gituh jualnya malah turun dari harga pasar dan pas mau beli malah nambah harganya dari harga pasar dan klw bisa bikin market order limit order cmn perbaiki dlu untuk harga beli dan jual klw bisa di samaan sama harga pasarnya maap sebelumnya,netral
c74b3553-7621-4a00-8085-540f0dbec274,Iiiiyoo Cookk,https://play-lh.googleusercontent.com/a/ACg8ocKyWRdsiuzoapX6XoBDQk76bMHL_uxUSoUERPkEU1L_CS7jew=mo,"eh min disini saya kok GK bisa verifikasi lagi sih, sebelumnya kan verifikasi nya gagal lalu saya ingin verifikasi lagi trus GK bisa, bantuannya dong min",1,0,1.3.0,2025-07-19 13:19:41,"Hai!
Maaf banget ya atas kendala yang kamu alami saat proses verifikasi 😥

Biar bisa kami bantu lebih lanjut, kamu bisa langsung hubungi tim support melalui fitur Live Chat di aplikasi Floq.💛

Terima kasih sudah sabar — kita akan pastikan prosesnya berjalan lancar secepat mungkin! 🚀✨",2025-07-21 14:24:32,1.3.0,eh min disini saya kok gk bisa verifikasi lagi sih sebelumnya kan verifikasi nya gagal lalu saya ingin verifikasi lagi trus gk bisa bantuannya dong min,negatif
69c1462c-0698-4baa-9693-9f5c4486f9df,Andi maulana,https://play-lh.googleusercontent.com/a-/ALV-UjVgxkr2iDK8RVfjboVVaoSz5avTwOQmQA6PprWFG3LE3Z6Qy70g,"min, tolong tambahin lebih banyak Bank, salah satunya Bank Jago, soalnya aku stuck di verifikasi Bank",5,0,1.3.0,2025-07-19 10:11:39,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq 💛

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir 🙌
Stay tuned dan terus support Floq, ya! 🚀",2025-07-21 14:00:35,1.3.0,min tolong tambahin lebih banyak bank salah satunya bank jago soalnya aku stuck di verifikasi bank,positif
025ae66b-7f97-4474-8c7e-a6e44d4a724f,RIDHO SETIA PUTRA,https://play-lh.googleusercontent.com/a-/ALV-UjUrhuy005Sh8QAshmxqs0KVc4sqZmK2HLyiokq1iWNQvPVYXhNEsw,"Hi Dev! Aplikasinya keren banget, CS Bot dan CS Manusianya cepat tanggap banget. Pemecahan Masalahnya juga cepat. Kalau bisa ditambahkan article-article berbahasa Indonesia biar lebih mudah di cerna dan screen on-time pada aplikasi lebih tinggi, ty! Keren!",5,28,1.3.0,2025-07-19 09:25:28,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💛💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ 😋✨",2025-07-21 13:46:34,1.3.0,hi dev aplikasinya keren banget cs bot dan cs manusianya cepat tanggap banget pemecahan masalahnya juga cepat kalau bisa ditambahkan article article berbahasa indonesia biar lebih mudah di cerna dan screen on time pada aplikasi lebih tinggi ty keren,positif
5a483b39-ce36-4411-8112-16ac1fdab6b9,Hilarius Anton,https://play-lh.googleusercontent.com/a/ACg8ocJhMuG_ECmFodajshp6yar4deusF1Sh4CBtIiTEmqyyS0wa6w=mo,semoga kedepanya token nya lebih banyak lagi heheh mantap,5,0,1.3.0,2025-07-19 08:18:11,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq 💛

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir 🙌
Stay tuned dan terus support Floq, ya! 🚀",2025-07-21 14:00:35,1.3.0,semoga kedepanya token nya lebih banyak lagi heheh mantap,positif
736a44b3-022e-46f0-ab96-cccd8d191854,Ali Bahroni,https://play-lh.googleusercontent.com/a-/ALV-UjXaxqabjw9iH6MlQvfeA9qx6RTJG7beOHnQjWHTjCd6mLRYnotz,"Apk exchange terkeren menurut saya, semoga kedepannya bisa ada jaringan baru buat kirim USDT sekarang tersedia cuma BEP20 DAN TRC20 semoga ada jaringan lain yg menyusul aamiin 🔥",5,1,1.3.0,2025-07-19 08:10:27,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq 💛

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir 🙌
Stay tuned dan terus support Floq, ya! 🚀",2025-07-21 14:00:34,1.3.0,apk exchange terkeren menurut saya semoga kedepannya bisa ada jaringan baru buat kirim usdt sekarang tersedia cuma bep20 dan trc20 semoga ada jaringan lain yg menyusul aamiin,positif
c141c5bc-d4e5-4c6d-b46f-891cb46ee0f0,Doel kemit,https://play-lh.googleusercontent.com/a/ACg8ocK6g0EybXsaI5xoGmbkFMZwxNR2Lts1Dz4gkaOI8Q9KQK3FXQ=mo,"plis dong, kenapa kalo setelah gagal verif pasti udah ga bisa verif ulang?, dan harus hapus dan buat akun terus""an, harusnya setelah gagal melakukan verif, bisa mengulang verif lagi, dan sampe sekarang saya belum bisa verif",1,1,1.3.0,2025-07-19 07:23:06,"Hai!
Maaf banget ya atas kendala yang kamu alami saat proses verifikasi 😥

Biar bisa kami bantu lebih lanjut, kamu bisa langsung hubungi tim support melalui fitur Live Chat di aplikasi Floq.💛

Terima kasih sudah sabar — kita akan pastikan prosesnya berjalan lancar secepat mungkin! 🚀✨",2025-07-21 14:24:33,1.3.0,plis dong kenapa kalo setelah gagal verif pasti udah ga bisa verif ulang dan harus hapus dan buat akun terus an harusnya setelah gagal melakukan verif bisa mengulang verif lagi dan sampe sekarang saya belum bisa verif,negatif
1fbe6076-1bfd-4afb-83af-889a26adab3c,Muhammad Zaini,https://play-lh.googleusercontent.com/a/ACg8ocLuVlMh4Ti-JMRwe8QwXeCgYsz8t8MJyOn143s9QXBNmzmB4w=mo,tidak bisa verifikasi,2,0,1.3.0,2025-07-19 07:19:11,"Hai!
Maaf banget ya atas kendala yang kamu alami saat proses verifikasi 😥

Biar bisa kami bantu lebih lanjut, kamu bisa langsung hubungi tim support melalui fitur Live Chat di aplikasi Floq.💛

Terima kasih sudah sabar — kita akan pastikan prosesnya berjalan lancar secepat mungkin! 🚀✨",2025-07-21 14:24:33,1.3.0,tidak bisa verifikasi,negatif
336cd049-6e68-4129-9080-708236ea83c1,Asep Nugraha,https://play-lh.googleusercontent.com/a-/ALV-UjWcZk2lGZVmaMp8PPz81Ivt575ZrSb5lU9gwNHVDi9gVYDwGVwJ,apk yg bagus,5,0,1.3.0,2025-07-19 06:13:21,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💛💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ 😋✨",2025-07-21 13:46:34,1.3.0,apk yg bagus,positif
fc9754de-3411-43d2-a297-641a59bf4cfb,Riszal_ indrianto,https://play-lh.googleusercontent.com/a-/ALV-UjVN0zMIbJjT1HUZuDQjVTjXccwTVPHyS7byAVqwXySM6dflLTA,"aplikasi yang simpel dan mudah dipahami, cocok sekali buat pemula",5,0,1.3.0,2025-07-18 22:04:53,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💛💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ 😋✨",2025-07-21 13:47:20,1.3.0,aplikasi yang simpel dan mudah dipahami cocok sekali buat pemula,positif
e0035031-c595-4eb5-a372-fd072e12df18,Rizki Iskandar,https://play-lh.googleusercontent.com/a-/ALV-UjW98zYvl4j8rJJoSOOwe2fAx-C5H_SNdRyzQCtqWu6uHrAp1g-g,"Mantap, dah bagus apk nya",5,0,,2025-07-18 21:34:21,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💛💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ 😋✨",2025-07-21 13:47:20,,mantap dah bagus apk nya,positif
6324db5a-6bb9-4786-b156-f6709d7d06b7,Affan Faredhen Arzaq,https://play-lh.googleusercontent.com/a-/ALV-UjUVx0FSgTWMgOvMSwtSdQBebdllYdthTb57aQr3X6B1whWDHIg,👍,5,0,,2025-07-18 19:59:59,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💛💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ 😋✨",2025-07-21 13:47:19,,,positif
d5c26165-2318-4c47-a5e7-bc71896765b4,asmar adilhafidz,https://play-lh.googleusercontent.com/a-/ALV-UjUDZgMGAIj8zH21-nHZkbl08209ul45U3U9KLNfIuYYUeirkRCS,min kenapa akun sya gak bisa verifikasi? tolong benerin donggg,5,0,1.3.0,2025-07-18 16:36:03,"Hai!
Maaf banget ya atas kendala yang kamu alami saat proses verifikasi 😥

Biar bisa kami bantu lebih lanjut, kamu bisa langsung hubungi tim support melalui fitur Live Chat di aplikasi Floq.💛

Terima kasih sudah sabar — kita akan pastikan prosesnya berjalan lancar secepat mungkin! 🚀✨",2025-07-21 14:24:32,1.3.0,min kenapa akun sya gak bisa verifikasi tolong benerin donggg,positif
9f3b2a3e-efca-4421-a338-f2d255d1c48a,Tria Junita,https://play-lh.googleusercontent.com/a-/ALV-UjUYe0BHSjscDhpx3YHvlUn2Gs-wUivDOh8D3ZMaoXBDN4MMDi4,"top up cuman bisa 1 bank, ditambah lagi donk min",5,0,,2025-07-18 15:25:17,"Hai! 👋

Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq 💛
Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir 🙌

Stay tuned dan terus support Floq, ya! 🚀",2025-07-21 14:35:20,,top up cuman bisa 1 bank ditambah lagi donk min,positif
25e819f2-4ed9-4a89-8551-6c5a6251b630,TINO RIANTO,https://play-lh.googleusercontent.com/a-/ALV-UjVBvc19D9jSI6IHSYIZFyJipCNEEapccN5zIQP4JRiRAMsARE5J,Gua tarik semua saldo dari App ini karna menurut gua masih gk bagus masa pas profit saldo nya malah berkurang bukan nya nambah..giliran pas los saldo nya langsung berkurang,3,0,1.3.0,2025-07-18 15:01:39,"Hai!
Maaf atas kendala yang kamu alami di aplikasi Floq. Boleh info lebih detail soal masalahnya? Kami siap bantu lewat fitur Live Chat di aplikasi💬

Kalau masalahnya sudah teratasi, kami akan sangat senang jika kamu bersedia mengupdate review-nya 🌟
Terima kasih atas feedback-nya! 💛",2025-07-21 14:30:33,1.3.0,gua tarik semua saldo dari app ini karna menurut gua masih gk bagus masa pas profit saldo nya malah berkurang bukan nya nambah giliran pas los saldo nya langsung berkurang,netral
9aed7e5f-ccd7-4147-a2b2-e6ca1c769b13,Yanzz,https://play-lh.googleusercontent.com/a-/ALV-UjW-l0E5yaGgIeabCK_qPiB1Ir_aOFfrm8QHvVdqqYUhOgz517wK,good,5,0,,2025-07-18 14:17:30,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💛💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ 😋✨",2025-07-21 14:45:38,,good,positif
bce18140-afaa-4327-bd6b-ab805e3cc31e,Dede Setiawan,https://play-lh.googleusercontent.com/a/ACg8ocLJE9Dk5K91hGOtdCJcxdu3PRJc4yOL8hISIfIc1XqcWPbQgA=mo,"Exchange SAMPAH, 3hari yg lalu kyc udah approve,sekarang deposit udah masuk . gak bisa beli coin/wd , pas di cek lagi Kyc dalam proses?? Sampah bangett harus melampirkan : Mohon maaf atas ketidaknyamanannya. Untuk proses pengecekan lebih lanjut mohon dapat melengkapi data berikut: 1. Device Android/IOS: 2. No Telepon: 3. Provider: 4. Merk / Type HP: 5. Versi Android/IOS: 6. email : 7. Screen recording/rekaman layar akun Floq Exchange Lokall Ginii nihh, CS Bunga Lelet bangett parah",1,0,1.3.0,2025-07-18 12:37:47,"Hai!
Maaf atas kendala yang kamu alami di aplikasi Floq. Boleh info lebih detail soal masalahnya? Kami siap bantu lewat fitur Live Chat di aplikasi💬

Kalau masalahnya sudah teratasi, kami akan sangat senang jika kamu bersedia mengupdate review-nya 🌟
Terima kasih atas feedback-nya! 💛",2025-07-21 14:30:32,1.3.0,exchange sampah 3hari yg lalu kyc udah approve sekarang deposit udah masuk gak bisa beli coin wd pas di cek lagi kyc dalam proses sampah bangett harus melampirkan mohon maaf atas ketidaknyamanannya untuk proses pengecekan lebih lanjut mohon dapat melengkapi data berikut 1 device android ios 2 no telepon 3 provider 4 merk type hp 5 versi android ios 6 email 7 screen recording rekaman layar akun floq exchange lokall ginii nihh cs bunga lelet bangett parah,negatif
